Group_ID,Frequency,Location_Risk,Damage_Rate,First_Report_Date,Last_Report_Date,Elapsed_Days,Final_Score
GRP_2256,1,5.5,1,2026-03-15,2026-03-15,33,30.14
GRP_2211,2,3.7,2,2026-03-24,2026-03-28,24,30.14
GRP_2345,1,3.4,1,2025-01-19,2025-01-19,453,30.1
GRP_0765,2,3.0,2,2025-11-09,2026-04-14,159,30.07
GRP_2683,1,1.2,3,2025-09-08,2025-09-08,221,30.03
GRP_2718,1,2.4,2,2025-06-08,2025-06-08,313,29.99
GRP_2053,3,1.4,2,2025-02-04,2025-09-28,437,29.97
GRP_2390,2,4.3,1,2025-09-01,2026-03-28,228,29.97
GRP_0418,2,1.6,2,2025-02-11,2026-03-31,430,29.86
GRP_1875,2,1.6,2,2025-02-13,2025-04-11,428,29.86
GRP_2976,2,2.1,2,2025-05-30,2025-08-05,322,29.75
GRP_2175,1,1.0,3,2025-08-14,2025-08-14,246,29.72
GRP_2807,2,2.1,2,2025-06-05,2026-04-04,316,29.61
GRP_0591,1,3.7,2,2026-03-17,2026-03-17,31,29.58
GRP_2729,2,3.1,2,2025-12-25,2026-03-02,113,29.57
GRP_1521,1,4.4,1,2025-09-04,2025-09-04,225,29.54
GRP_2859,2,1.7,2,2025-03-19,2025-04-08,394,29.54
GRP_2561,1,3.2,2,2025-12-09,2025-12-09,129,29.54
GRP_2036,2,1.6,2,2025-03-01,2025-03-09,412,29.52
GRP_2661,1,3.9,1,2025-06-01,2025-06-01,320,29.47
GRP_2071,1,1.6,3,2025-12-26,2025-12-26,112,29.44
GRP_1094,1,4.3,1,2025-08-21,2025-08-21,239,29.43
GRP_2656,1,1.4,3,2025-11-17,2025-11-17,151,29.43
GRP_0314,1,1.9,2,2025-03-29,2025-03-29,384,29.41
GRP_1012,2,1.7,3,2026-02-25,2026-03-22,51,29.36
GRP_0730,2,1.4,2,2025-01-29,2025-09-20,443,29.36
GRP_0877,1,3.6,1,2025-04-08,2025-04-08,374,29.36
GRP_0826,2,1.1,3,2025-10-28,2025-12-19,171,29.35
GRP_1707,1,2.5,2,2025-08-02,2025-08-02,258,29.33
GRP_0818,1,2.7,2,2025-09-10,2025-09-10,219,29.32
GRP_1606,3,2.6,2,2025-11-04,2026-04-23,164,29.29
GRP_0448,3,2.8,1,2025-01-16,2025-08-31,456,29.26
GRP_2124,4,2.8,1,2025-02-24,2025-08-26,417,29.24
GRP_1413,4,3.1,1,2025-04-30,2026-04-06,352,29.15
GRP_0099,1,2.3,2,2025-06-29,2025-06-29,292,29.14
GRP_0042,1,4.0,1,2025-07-07,2025-07-07,284,29.14
GRP_1993,1,5.3,1,2026-03-27,2026-03-27,21,29.09
GRP_2453,1,3.7,1,2025-05-09,2025-05-09,343,29.09
GRP_2805,4,2.9,1,2025-03-27,2025-12-11,386,29.07
GRP_1814,2,1.6,2,2025-03-24,2026-04-27,389,29.07
GRP_1487,2,3.1,1,2025-02-20,2025-09-27,421,29.05
GRP_1220,2,2.4,2,2025-09-06,2026-01-12,223,28.94
GRP_2724,1,1.5,2,2025-01-31,2025-01-31,441,28.93
GRP_2348,1,5.1,1,2026-02-27,2026-02-27,49,28.85
GRP_0969,2,2.4,2,2025-09-11,2026-01-08,218,28.85
GRP_2296,1,5.4,1,2026-04-28,2026-04-28,-11,28.82
GRP_2187,1,4.1,1,2025-08-13,2025-08-13,247,28.82
GRP_1472,1,1.8,2,2025-04-12,2025-04-12,370,28.77
GRP_1332,2,1.5,2,2025-03-20,2025-07-20,393,28.73
GRP_1883,1,3.3,2,2026-02-07,2026-02-07,69,28.72
GRP_2425,1,1.5,3,2026-01-11,2026-01-11,96,28.71
GRP_2856,2,1.5,2,2025-03-23,2025-06-16,390,28.71
GRP_2414,1,2.3,2,2025-07-22,2025-07-22,269,28.68
GRP_0542,1,3.1,1,2025-01-31,2025-01-31,441,28.68
GRP_1330,1,3.2,2,2026-01-23,2026-01-23,84,28.65
GRP_2526,1,4.4,1,2025-10-24,2025-10-24,175,28.57
GRP_1491,2,2.0,2,2025-07-10,2026-04-22,281,28.51
GRP_2946,2,2.8,2,2025-12-17,2026-04-27,121,28.5
GRP_0413,2,2.5,2,2025-10-20,2025-10-21,179,28.47
GRP_0642,2,1.1,2,2025-01-18,2026-02-08,454,28.37
GRP_0898,1,3.2,2,2026-02-05,2026-02-05,71,28.34
GRP_2264,2,2.9,2,2026-01-14,2026-01-27,93,28.34
GRP_1252,1,1.6,2,2025-03-28,2025-03-28,385,28.21
GRP_0718,1,1.9,3,2026-04-26,2026-04-26,-9,28.21
GRP_1617,1,3.3,1,2025-04-07,2025-04-07,375,28.16
GRP_2883,1,1.5,3,2026-02-10,2026-02-10,66,28.13
GRP_0939,1,3.2,2,2026-02-19,2026-02-19,57,28.11
GRP_0175,1,2.6,2,2025-10-24,2025-10-24,175,28.02
GRP_2770,1,4.9,1,2026-03-01,2026-03-01,47,28.02
GRP_2686,1,1.3,3,2026-01-08,2026-01-08,99,28.01
GRP_0154,2,2.7,1,2025-01-23,2025-10-01,449,28.01
GRP_1793,1,5.0,1,2026-03-23,2026-03-23,25,28.0
GRP_1045,1,4.0,1,2025-09-05,2025-09-05,224,27.97
GRP_2322,1,4.3,1,2025-11-03,2025-11-03,165,27.96
GRP_2506,1,3.7,1,2025-07-10,2025-07-10,281,27.88
GRP_0437,1,2.0,2,2025-07-04,2025-07-04,287,27.87
GRP_2523,2,2.6,2,2025-12-13,2026-01-31,125,27.77
GRP_0914,1,4.4,1,2025-12-05,2025-12-05,133,27.73
GRP_0827,1,1.0,3,2025-11-23,2025-11-23,145,27.68
GRP_1830,1,2.7,2,2025-11-29,2025-11-29,139,27.67
GRP_0057,1,4.5,1,2025-12-28,2025-12-28,110,27.66
GRP_2289,1,4.5,1,2025-12-29,2025-12-29,109,27.65
GRP_0380,1,1.6,2,2025-04-27,2025-04-27,355,27.63
GRP_1087,2,3.0,1,2025-04-12,2026-01-29,370,27.62
GRP_2016,1,4.3,1,2025-11-21,2025-11-21,147,27.62
GRP_1500,1,4.7,1,2026-02-11,2026-02-11,65,27.6
GRP_1247,1,1.7,2,2025-05-20,2025-05-20,332,27.6
GRP_0576,1,1.5,2,2025-04-09,2025-04-09,373,27.58
GRP_0106,1,2.2,2,2025-08-28,2025-08-28,232,27.58
GRP_1350,1,2.8,2,2025-12-26,2025-12-26,112,27.56
GRP_1384,3,2.5,1,2025-02-11,2025-11-06,430,27.55
GRP_0384,1,4.7,1,2026-02-10,2026-02-10,66,27.55
GRP_1498,1,4.0,1,2025-09-25,2025-09-25,204,27.51
GRP_1742,1,3.3,1,2025-05-10,2025-05-10,342,27.5
GRP_1806,2,3.6,1,2025-08-16,2025-11-04,244,27.5
GRP_2887,1,1.0,3,2025-12-02,2025-12-02,136,27.5
GRP_1997,1,3.0,1,2025-03-12,2025-03-12,401,27.49
GRP_0320,1,1.1,3,2025-12-25,2025-12-25,113,27.49
GRP_0132,1,4.3,1,2025-12-05,2025-12-05,133,27.35
GRP_1049,1,3.2,1,2025-04-30,2025-04-30,352,27.34
GRP_1356,2,2.7,1,2025-02-25,2025-07-04,416,27.32
GRP_2384,1,2.5,2,2025-11-11,2025-11-11,157,27.29
GRP_0763,2,1.4,2,2025-05-13,2025-12-16,339,27.26
GRP_1570,2,2.6,2,2026-01-08,2026-03-02,99,27.24
GRP_0810,1,2.3,2,2025-10-05,2025-10-05,194,27.23
GRP_0075,1,2.6,2,2025-12-04,2025-12-04,134,27.19
GRP_1044,2,2.4,2,2025-12-02,2026-04-10,136,27.16
GRP_2457,4,1.0,2,2025-05-17,2025-11-08,335,27.11
GRP_2159,2,2.9,1,2025-04-16,2025-07-31,366,27.1
GRP_2045,1,1.5,2,2025-05-03,2025-05-03,349,27.1
GRP_1888,1,1.2,2,2025-03-08,2025-03-08,405,27.06
GRP_0722,1,1.6,3,2026-04-27,2026-04-27,-10,27.03
GRP_1842,1,1.7,2,2025-06-19,2025-06-19,302,26.98
GRP_2702,2,2.5,1,2025-02-02,2025-10-04,439,26.97
GRP_0586,2,3.8,1,2025-10-20,2026-04-01,179,26.97
GRP_0180,3,3.8,1,2025-11-27,2026-02-23,141,26.96
GRP_2703,1,4.0,1,2025-10-28,2025-10-28,171,26.89
GRP_1073,1,2.6,1,2025-01-23,2025-01-23,449,26.88
GRP_1162,1,2.7,2,2026-01-11,2026-01-11,96,26.82
GRP_2507,1,4.5,1,2026-02-10,2026-02-10,66,26.81
GRP_1581,1,2.6,1,2025-01-30,2025-01-30,442,26.71
GRP_2682,2,1.2,2,2025-05-05,2025-11-22,347,26.6
GRP_1922,1,3.2,1,2025-06-07,2025-06-07,314,26.55
GRP_0348,1,4.6,1,2026-03-13,2026-03-13,35,26.54
GRP_0720,1,1.3,3,2026-03-22,2026-03-22,26,26.52
GRP_2964,1,1.1,3,2026-02-12,2026-02-12,64,26.51
GRP_0469,2,3.6,1,2025-10-09,2026-01-28,190,26.43
GRP_0983,2,2.1,2,2025-11-13,2026-02-23,155,26.39
GRP_0369,1,3.2,1,2025-06-17,2025-06-17,304,26.37
GRP_0240,1,3.7,1,2025-09-28,2025-09-28,201,26.32
GRP_0596,1,3.6,1,2025-09-05,2025-09-05,224,26.31
GRP_1061,2,2.4,1,2025-02-18,2025-04-16,423,26.28
GRP_2420,1,2.7,2,2026-02-10,2026-02-10,66,26.25
GRP_1691,3,2.3,1,2025-03-08,2025-12-23,405,26.23
GRP_2680,1,2.4,1,2025-01-17,2025-01-17,455,26.2
GRP_2154,2,3.5,1,2025-10-01,2026-03-04,198,26.2
GRP_1687,1,3.0,2,2026-04-17,2026-04-17,0,26.15
GRP_2170,1,2.6,2,2026-01-27,2026-01-27,80,26.14
GRP_0729,1,2.9,1,2025-04-30,2025-04-30,352,26.09
GRP_0744,1,3.0,1,2025-05-21,2025-05-21,331,26.07
GRP_1086,1,4.0,1,2025-12-10,2025-12-10,128,26.03
GRP_1615,1,2.0,2,2025-10-07,2025-10-07,192,25.97
GRP_2489,2,2.2,1,2025-01-26,2025-03-04,446,25.93
GRP_2252,1,2.8,1,2025-04-24,2025-04-24,358,25.86
GRP_1365,1,1.8,2,2025-09-04,2025-09-04,225,25.82
GRP_1874,1,1.4,2,2025-06-21,2025-06-21,300,25.77
GRP_1398,1,2.7,2,2026-03-11,2026-03-11,37,25.7
GRP_0094,1,3.5,1,2025-09-19,2025-09-19,210,25.64
GRP_2831,3,2.2,1,2025-03-25,2026-04-28,388,25.56
GRP_1357,2,2.1,1,2025-01-26,2025-08-01,446,25.54
GRP_0341,2,2.0,2,2025-12-05,2026-01-03,133,25.51
GRP_0895,1,3.2,1,2025-07-30,2025-07-30,261,25.46
GRP_1188,2,2.0,1,2025-01-09,2025-08-05,463,25.45
GRP_2157,1,2.2,1,2025-01-16,2025-01-16,456,25.36
GRP_2837,1,1.3,2,2025-06-25,2025-06-25,296,25.28
GRP_1763,1,2.5,2,2026-02-23,2026-02-23,53,25.23
GRP_2560,1,2.5,2,2026-02-22,2026-02-22,54,25.22
GRP_2594,2,2.5,1,2025-05-01,2026-01-27,351,25.21
GRP_0988,3,1.1,2,2025-08-03,2026-04-06,257,25.19
GRP_0781,1,3.8,1,2025-12-11,2025-12-11,127,25.17
GRP_1530,1,3.5,1,2025-10-15,2025-10-15,184,25.14
GRP_0306,1,3.7,1,2025-11-26,2025-11-26,142,25.14
GRP_2590,1,2.9,1,2025-06-19,2025-06-19,302,25.1
GRP_0128,3,1.7,1,2025-01-08,2025-07-23,464,25.06
GRP_0375,2,1.0,2,2025-06-11,2025-09-11,310,25.05
GRP_2253,1,1.7,2,2025-09-24,2025-09-24,205,25.03
GRP_0933,1,4.2,1,2026-03-10,2026-03-10,38,24.99
GRP_0968,2,1.9,1,2025-01-14,2025-07-22,458,24.99
GRP_0717,1,4.1,1,2026-02-21,2026-02-21,55,24.98
GRP_2478,1,1.5,2,2025-08-20,2025-08-20,240,24.96
GRP_2484,1,3.8,1,2025-12-28,2025-12-28,110,24.9
GRP_2098,2,1.2,2,2025-07-30,2025-12-18,261,24.9
GRP_1319,2,2.7,1,2025-06-28,2026-01-27,293,24.88
GRP_2144,3,2.7,1,2025-08-06,2026-01-25,254,24.83
GRP_0522,1,2.5,2,2026-03-15,2026-03-15,33,24.82
GRP_2300,2,3.3,1,2025-11-01,2026-01-06,167,24.76
GRP_0778,1,1.7,2,2025-10-11,2025-10-11,188,24.68
GRP_2891,1,1.2,2,2025-07-04,2025-07-04,287,24.67
GRP_1657,1,2.2,2,2026-01-22,2026-01-22,85,24.65
GRP_0802,2,3.2,1,2025-10-19,2025-11-11,180,24.62
GRP_2160,3,1.9,1,2025-03-12,2025-05-02,401,24.62
GRP_1380,1,2.5,1,2025-04-28,2025-04-28,354,24.55
GRP_0505,3,2.0,1,2025-04-02,2026-03-28,380,24.53
GRP_0740,1,4.0,1,2026-02-26,2026-02-26,50,24.48
GRP_2376,3,2.2,1,2025-05-19,2026-03-12,333,24.46
GRP_0525,2,1.7,1,2025-01-01,2025-06-22,471,24.43
GRP_2243,1,2.7,1,2025-06-12,2025-06-12,309,24.43
GRP_1628,1,3.9,1,2026-02-09,2026-02-09,67,24.4
GRP_0296,1,4.1,1,2026-03-24,2026-03-24,24,24.34
GRP_2795,1,2.3,2,2026-02-27,2026-02-27,49,24.32
GRP_2849,1,3.5,1,2025-11-28,2025-11-28,140,24.28
GRP_0080,1,2.9,1,2025-08-09,2025-08-09,251,24.1
GRP_0302,1,3.3,1,2025-10-26,2025-10-26,173,24.1
GRP_0421,1,1.4,2,2025-09-14,2025-09-14,215,24.06
GRP_0484,2,2.3,1,2025-05-22,2025-08-30,330,24.05
GRP_2095,1,3.4,1,2025-11-28,2025-11-28,140,23.9
GRP_1925,2,3.6,1,2026-02-14,2026-02-27,62,23.87
GRP_1573,1,1.1,2,2025-07-24,2025-07-24,267,23.86
GRP_2987,1,3.4,1,2025-11-28,2025-11-28,140,23.85
GRP_2926,1,1.9,2,2025-12-31,2025-12-31,107,23.85
GRP_0794,2,2.5,1,2025-07-10,2025-11-09,281,23.83
GRP_2338,1,2.0,2,2026-01-22,2026-01-22,85,23.83
GRP_1257,1,1.4,2,2025-09-26,2025-09-26,203,23.83
GRP_0393,3,2.0,1,2025-05-11,2025-07-20,341,23.76
GRP_1015,3,2.8,1,2025-10-23,2026-01-06,176,23.71
GRP_0837,2,2.3,1,2025-06-07,2025-10-09,314,23.71
GRP_0617,1,2.0,1,2025-03-03,2025-03-03,410,23.63
GRP_2607,1,3.2,1,2025-11-02,2025-11-02,166,23.6
GRP_1962,2,2.1,1,2025-05-07,2025-11-18,345,23.49
GRP_2706,2,2.3,1,2025-06-19,2025-07-10,302,23.46
GRP_0535,4,1.4,1,2025-03-07,2026-01-07,406,23.45
GRP_0670,2,2.0,1,2025-04-25,2025-10-25,357,23.39
GRP_0011,1,1.1,2,2025-08-20,2025-08-20,240,23.35
GRP_2663,1,1.4,2,2025-10-20,2025-10-20,179,23.33
GRP_0067,1,3.3,1,2025-12-13,2025-12-13,125,23.2
GRP_2415,5,1.3,1,2025-04-08,2026-04-05,374,23.16
GRP_2209,1,3.9,1,2026-04-13,2026-04-13,4,23.15
GRP_0334,2,1.6,1,2025-02-14,2025-12-04,427,23.15
GRP_0701,1,2.3,1,2025-05-29,2025-05-29,323,23.14
GRP_2667,1,1.1,2,2025-09-14,2025-09-14,215,22.87
GRP_0771,1,3.6,1,2026-03-02,2026-03-02,46,22.76
GRP_2652,1,2.1,2,2026-04-06,2026-04-06,11,22.76
GRP_1541,1,1.8,1,2025-03-21,2025-03-21,392,22.49
GRP_2880,1,2.0,2,2026-04-01,2026-04-01,16,22.46
GRP_1571,2,1.5,1,2025-03-03,2025-07-22,410,22.45
GRP_1680,1,3.6,1,2026-03-18,2026-03-18,30,22.43
GRP_0526,1,1.1,2,2025-10-06,2025-10-06,193,22.42
GRP_1158,1,1.4,1,2025-01-03,2025-01-03,469,22.41
GRP_0472,2,1.8,1,2025-05-04,2025-07-20,348,22.39
GRP_0527,2,1.8,1,2025-05-04,2025-07-09,348,22.37
GRP_0116,1,2.0,2,2026-04-10,2026-04-10,7,22.29
GRP_2088,3,1.1,2,2025-12-27,2026-04-02,111,22.23
GRP_0072,1,1.7,2,2026-02-10,2026-02-10,66,22.22
GRP_2167,1,1.9,1,2025-04-26,2025-04-26,356,22.21
GRP_0201,1,1.5,2,2026-01-04,2026-01-04,103,22.2
GRP_0639,1,1.1,2,2025-10-17,2025-10-17,182,22.13
GRP_1800,1,2.5,1,2025-09-06,2025-09-06,223,21.95
GRP_1850,1,1.8,1,2025-04-17,2025-04-17,365,21.93
GRP_1646,1,1.8,1,2025-04-20,2025-04-20,362,21.91
GRP_2777,1,1.3,1,2025-01-16,2025-01-16,456,21.81
GRP_1649,1,1.1,2,2025-11-06,2025-11-06,162,21.77
GRP_0819,1,2.3,1,2025-08-05,2025-08-05,255,21.76
GRP_0074,1,2.6,1,2025-10-06,2025-10-06,193,21.75
GRP_2254,1,2.1,1,2025-06-30,2025-06-30,291,21.72
GRP_2089,3,1.2,1,2025-03-18,2026-03-02,395,21.66
GRP_0239,2,1.8,1,2025-06-09,2026-04-20,312,21.62
GRP_2885,1,3.4,1,2026-03-20,2026-03-20,28,21.61
GRP_0663,1,2.9,1,2025-12-10,2025-12-10,128,21.6
GRP_0204,1,2.6,1,2025-10-14,2025-10-14,185,21.56
GRP_1536,1,3.1,1,2026-01-26,2026-01-26,81,21.5
GRP_1060,2,2.7,1,2025-12-14,2026-02-25,124,21.49
GRP_0883,1,2.6,1,2025-10-18,2025-10-18,181,21.48
GRP_0924,1,1.6,2,2026-03-07,2026-03-07,41,21.33
GRP_1719,1,1.4,1,2025-02-28,2025-02-28,413,21.32
GRP_0187,1,1.3,2,2026-01-10,2026-01-10,97,21.3
GRP_2902,1,1.8,1,2025-05-20,2025-05-20,332,21.29
GRP_1936,1,1.6,1,2025-04-11,2025-04-11,371,21.27
GRP_2666,1,1.1,2,2025-11-30,2025-11-30,138,21.26
GRP_1112,3,1.2,1,2025-04-07,2026-04-28,375,21.23
GRP_1302,1,1.8,1,2025-06-01,2025-06-01,320,21.06
GRP_0602,1,1.5,1,2025-04-08,2025-04-08,374,20.98
GRP_0547,3,1.1,1,2025-04-04,2026-03-07,378,20.94
GRP_0872,3,1.1,1,2025-04-04,2025-12-09,378,20.89
GRP_2963,1,1.7,2,2026-04-24,2026-04-24,-7,20.82
GRP_2050,1,1.6,2,2026-04-04,2026-04-04,13,20.81
GRP_0661,1,2.8,1,2026-01-04,2026-01-04,103,20.74
GRP_2002,1,1.1,1,2025-02-02,2025-02-02,439,20.65
GRP_2445,2,2.3,1,2025-11-07,2026-01-05,161,20.64
GRP_1476,1,1.4,1,2025-04-08,2025-04-08,374,20.54
GRP_1122,1,1.4,2,2026-03-24,2026-03-24,24,20.24
GRP_2860,2,2.2,1,2025-11-09,2026-03-17,159,20.23
GRP_1829,2,1.8,1,2025-08-24,2026-02-03,236,20.13
GRP_2012,2,2.1,1,2025-10-24,2025-12-28,175,20.1
GRP_1207,1,2.0,1,2025-09-04,2025-09-04,225,19.97
GRP_1972,1,1.2,2,2026-02-27,2026-02-27,49,19.93
GRP_1226,2,1.6,1,2025-07-28,2026-01-27,263,19.86
GRP_0558,2,1.8,1,2025-09-08,2026-02-03,221,19.83
GRP_0866,2,1.9,1,2025-09-28,2025-10-18,201,19.82
GRP_1676,2,1.9,1,2025-09-30,2025-12-19,199,19.8
GRP_1288,1,1.4,1,2025-05-26,2025-05-26,326,19.61
GRP_1415,1,2.4,1,2025-12-12,2025-12-12,126,19.61
GRP_2890,2,1.4,1,2025-07-04,2026-02-24,287,19.58
GRP_2355,1,1.5,1,2025-06-18,2025-06-18,303,19.55
GRP_1007,1,2.5,1,2026-01-04,2026-01-04,103,19.5
GRP_0900,1,1.4,1,2025-06-05,2025-06-05,316,19.38
GRP_1032,1,2.2,1,2025-11-14,2025-11-14,154,19.35
GRP_1489,1,2.4,1,2025-12-28,2025-12-28,110,19.27
GRP_1082,2,2.0,1,2025-11-19,2025-12-12,149,19.19
GRP_0748,1,2.7,1,2026-03-02,2026-03-02,46,19.17
GRP_0706,2,1.9,1,2025-11-07,2025-12-16,161,19.06
GRP_2739,1,1.7,1,2025-08-26,2025-08-26,234,18.96
GRP_1280,1,2.7,1,2026-03-17,2026-03-17,31,18.87
GRP_2865,1,2.8,1,2026-04-20,2026-04-20,-3,18.61
GRP_1746,1,1.3,1,2025-06-26,2025-06-26,295,18.56
GRP_2823,3,1.1,1,2025-07-30,2026-01-19,261,18.56
GRP_2919,1,2.0,1,2025-12-01,2025-12-01,137,18.22
GRP_0833,1,1.1,1,2025-06-10,2025-06-10,311,18.11
GRP_2042,1,2.7,1,2026-04-25,2026-04-25,-8,18.11
GRP_1091,1,2.0,1,2025-12-08,2025-12-08,130,18.07
GRP_1428,1,1.6,1,2025-09-20,2025-09-20,209,18.04
GRP_0993,1,1.7,1,2025-10-12,2025-10-12,187,18.04
GRP_0828,1,2.0,1,2025-12-11,2025-12-11,127,18.03
GRP_2270,2,2.0,1,2026-01-17,2026-04-24,90,18.03
GRP_2604,1,1.3,1,2025-07-28,2025-07-28,263,17.96
GRP_1901,1,1.7,1,2025-10-14,2025-10-14,185,17.95
GRP_1344,1,1.9,1,2025-12-04,2025-12-04,134,17.78
GRP_2320,3,1.4,1,2025-11-09,2025-11-25,159,17.74
GRP_0389,2,2.2,1,2026-03-15,2026-03-27,33,17.65
GRP_0682,1,2.0,1,2025-12-31,2025-12-31,107,17.64
GRP_0953,1,1.8,1,2025-12-04,2025-12-04,134,17.38
GRP_2675,2,1.7,1,2025-12-19,2026-02-28,119,17.36
GRP_2752,1,1.7,1,2025-11-16,2025-11-16,152,17.31
GRP_0516,1,2.0,1,2026-01-20,2026-01-20,87,17.25
GRP_1989,2,1.6,1,2025-12-17,2026-03-15,121,17.03
GRP_2282,2,1.1,1,2025-09-11,2025-12-21,218,16.98
GRP_2818,2,1.0,1,2025-08-29,2026-01-03,231,16.82
GRP_0235,1,1.8,1,2026-01-05,2026-01-05,102,16.72
GRP_1054,2,1.3,1,2025-11-07,2025-11-22,161,16.67
GRP_2971,1,2.2,1,2026-04-24,2026-04-24,-7,16.12
GRP_1121,1,2.0,1,2026-04-10,2026-04-10,7,15.58
GRP_1488,1,1.7,1,2026-02-25,2026-02-25,51,15.3
GRP_0109,1,1.6,1,2026-02-07,2026-02-07,69,15.22
GRP_2335,2,1.4,1,2026-02-20,2026-04-20,56,14.92
GRP_2850,1,1.0,1,2025-10-27,2025-10-27,172,14.9
GRP_2625,1,1.5,1,2026-02-25,2026-02-25,51,14.48
GRP_2431,1,1.5,1,2026-02-27,2026-02-27,49,14.45
GRP_2371,1,1.7,1,2026-04-27,2026-04-27,-10,14.07
GRP_1864,1,1.6,1,2026-04-26,2026-04-26,-9,13.73
GRP_0135,1,1.2,1,2026-02-10,2026-02-10,66,13.58
GRP_0419,1,1.1,1,2026-02-01,2026-02-01,75,13.39
GRP_1659,1,1.2,1,2026-03-23,2026-03-23,25,12.73
GRP_1886,1,1.1,1,2026-03-17,2026-03-17,31,12.47
