ID,Item,Damage_Rate,Cost,Company_Info,Report_Date,Completion_Date,Repair_Days
EST_00351,점자블록,2,42000,중앙테크,2020-03-17,2020-04-01,15
EST_00352,보호시설물볼라드,1,65000,우신산업,2020-03-17,2020-03-31,14
EST_00353,농구대,3,1559000,대명시설관리,2020-03-18,2020-06-15,89
EST_00354,등받이없는벤치,1,67000,국토개발,2020-03-18,2020-04-01,14
EST_00355,트랜치,2,83000,태영테크,2020-03-18,2020-04-04,17
EST_00356,가로수보호덮개,3,305000,한성토목,2020-03-18,2020-04-29,42
EST_00357,보호펜스,2,90000,태영안전,2020-03-19,2020-04-27,39
EST_00358,점자블록,1,12000,도시정비단,2020-03-19,2020-03-30,11
EST_00359,점자블록,2,45000,중앙안전,2020-03-19,2020-04-07,19
EST_00360,그네,3,2311000,미래시설관리,2020-03-20,2020-09-05,169
EST_00361,가로수보호덮개,3,447000,중앙토목,2020-03-21,2020-04-26,36
EST_00362,보호시설물무단횡단방지시설,3,463000,한성시설관리,2020-03-21,2020-06-12,83
EST_00363,미끄럼틀,2,1994000,동화시설관리,2020-03-21,2020-05-29,69
EST_00364,보차도경계석,2,80000,중앙산업,2020-03-21,2020-04-12,22
EST_00365,맨홀,3,934000,에코시설,2020-03-21,2020-06-10,81
EST_00366,보호시설물볼라드,3,290000,태영안전,2020-03-22,2020-04-28,37
EST_00367,농구대,2,839000,제일시설관리,2020-03-22,2020-05-06,45
EST_00368,가로수보호덮개,2,211000,미래안전,2020-03-22,2020-04-12,21
EST_00369,등받이없는벤치,3,599000,한성산업,2020-03-22,2020-05-19,58
EST_00370,보도블록,1,9000,중앙안전,2020-03-22,2020-04-03,12
EST_00371,보호시설물무단횡단방지시설,1,74000,제일안전,2020-03-22,2020-04-13,22
EST_00372,보호시설물볼라드,3,278000,우신시설관리,2020-03-22,2020-05-02,41
EST_00373,트랜치,1,46000,미래안전,2020-03-23,2020-04-02,10
EST_00374,보호시설물무단횡단방지시설,3,451000,신세계시스템,2020-03-23,2020-05-29,67
EST_00375,보차도경계석,3,144000,대명테크,2020-03-23,2020-05-02,40
EST_00376,보호시설물볼라드,3,203000,신세계조경,2020-03-23,2020-05-08,46
EST_00377,등받이없는벤치,1,78000,중앙건설,2020-03-23,2020-04-07,15
EST_00378,트랜치,3,245000,중앙토목,2020-03-23,2020-04-21,29
EST_00379,등받이없는벤치,2,286000,제일토목,2020-03-23,2020-04-19,27
EST_00380,맨홀,2,613000,국토개발,2020-03-24,2020-05-01,38
EST_00381,점자블록,2,39000,중앙테크,2020-03-24,2020-04-14,21
EST_00382,보호펜스,3,186000,신세계토목,2020-03-24,2020-06-13,81
EST_00383,보호시설물무단횡단방지시설,1,93000,대명안전,2020-03-25,2020-04-16,22
EST_00384,보도블록,2,29000,그린플레이,2020-03-25,2020-04-14,20
EST_00385,보차도경계석,3,109000,도시정비단,2020-03-25,2020-05-23,59
EST_00386,맨홀,1,190000,제일테크,2020-03-25,2020-04-18,24
EST_00387,트랜치,3,235000,대명건설,2020-03-26,2020-05-01,36
EST_00388,보차도경계석,2,57000,신세계조경,2020-03-27,2020-04-20,24
EST_00389,트랜치,3,178000,우신조경,2020-03-27,2020-04-24,28
EST_00390,보도블록,3,57000,한성안전,2020-03-27,2020-04-27,31
EST_00391,미끄럼틀,2,1723000,제일산업,2020-03-27,2020-06-10,75
EST_00392,가로수보호덮개,1,70000,제일테크,2020-03-27,2020-04-08,12
EST_00393,보호시설물볼라드,3,284000,동화토목,2020-03-27,2020-05-02,36
EST_00394,미끄럼틀,2,1907000,중앙산업,2020-03-28,2020-07-03,97
EST_00395,축구골대,1,500000,동화시설관리,2020-03-28,2020-05-04,37
EST_00396,트랜치,3,172000,신세계시설관리,2020-03-28,2020-05-02,35
EST_00397,등받이있는벤치,3,713000,우신조경,2020-03-29,2020-05-06,38
EST_00398,트랜치,3,180000,제일조경,2020-03-29,2020-04-27,29
EST_00399,농구대,1,370000,신세계조경,2020-03-30,2020-04-28,29
EST_00400,등받이없는벤치,1,128000,동화테크,2020-03-30,2020-04-15,16
EST_00401,미끄럼틀,1,904000,동화테크,2020-03-30,2020-05-15,46
EST_00402,가로수보호덮개,1,105000,동화시스템,2020-03-30,2020-04-10,11
EST_00403,축구골대,3,3844000,신세계조경,2020-03-30,2020-08-06,129
EST_00404,보도블록,2,20000,한성건설,2020-03-30,2020-04-16,17
EST_00405,농구대,3,1956000,그린플레이,2020-03-30,2020-06-05,67
EST_00406,축구골대,3,3903000,동화테크,2020-03-31,2020-08-10,132
EST_00407,보호펜스,1,34000,신세계테크,2020-03-31,2020-04-24,24
EST_00408,보호시설물무단횡단방지시설,3,522000,제일토목,2020-03-31,2020-06-13,74
EST_00409,등받이없는벤치,1,71000,중앙산업,2020-03-31,2020-04-16,16
EST_00410,보호펜스,2,116000,제일산업,2020-03-31,2020-05-05,35
EST_00411,미끄럼틀,2,1662000,제일조경,2020-04-01,2020-06-11,71
EST_00412,농구대,3,1360000,대명테크,2020-04-01,2020-06-16,76
EST_00413,보호펜스,2,105000,신세계테크,2020-04-01,2020-05-08,37
EST_00414,보호펜스,1,36000,현대건설,2020-04-02,2020-04-23,21
EST_00415,보호시설물무단횡단방지시설,1,73000,한성토목,2020-04-02,2020-04-23,21
EST_00416,미끄럼틀,3,3530000,중앙테크,2020-04-02,2020-08-04,124
EST_00417,축구골대,2,1596000,신세계시설관리,2020-04-02,2020-05-25,53
EST_00418,등받이있는벤치,3,827000,신세계토목,2020-04-02,2020-05-20,48
EST_00419,보호시설물무단횡단방지시설,1,123000,신세계시설관리,2020-04-02,2020-04-28,26
EST_00420,농구대,1,467000,우신산업,2020-04-02,2020-04-29,27
EST_00421,미끄럼틀,3,3287000,중앙산업,2020-04-03,2020-07-31,119
EST_00422,보호펜스,3,189000,신세계토목,2020-04-03,2020-06-02,60
EST_00423,달리기,3,2616000,제일시설관리,2020-04-03,2020-07-01,89
EST_00424,보호펜스,3,157000,그린플레이,2020-04-03,2020-06-28,86
EST_00425,맨홀,3,945000,동화조경,2020-04-03,2020-05-24,51
EST_00426,농구대,2,987000,제일산업,2020-04-03,2020-05-21,48
EST_00427,보호시설물무단횡단방지시설,2,185000,신세계건설,2020-04-03,2020-05-16,43
EST_00428,달리기,1,531000,대명건설,2020-04-04,2020-05-04,30
EST_00429,등받이없는벤치,1,88000,중앙토목,2020-04-04,2020-04-20,16
EST_00430,보차도경계석,1,17000,현대건설,2020-04-04,2020-04-18,14
EST_00431,맨홀,2,370000,미래안전,2020-04-04,2020-05-15,41
EST_00432,트랜치,3,180000,에코시설,2020-04-04,2020-05-08,34
EST_00433,그네,3,2444000,한성안전,2020-04-04,2020-09-15,164
EST_00434,보호시설물무단횡단방지시설,2,264000,대명테크,2020-04-04,2020-05-19,45
EST_00435,그네,1,442000,중앙건설,2020-04-05,2020-05-25,50
EST_00436,농구대,3,1914000,한성토목,2020-04-05,2020-06-21,77
EST_00437,가로수보호덮개,3,344000,중앙건설,2020-04-05,2020-05-04,29
EST_00438,보호시설물무단횡단방지시설,1,86000,대명시설관리,2020-04-05,2020-04-26,21
EST_00439,트랜치,2,114000,그린플레이,2020-04-05,2020-04-21,16
EST_00440,보호시설물무단횡단방지시설,3,532000,신세계안전,2020-04-05,2020-06-12,68
EST_00441,등받이있는벤치,2,279000,제일산업,2020-04-06,2020-04-29,23
EST_00442,농구대,3,2062000,우신테크,2020-04-06,2020-07-25,110
EST_00443,보차도경계석,1,36000,신세계시설관리,2020-04-06,2020-04-24,18
EST_00444,축구골대,1,855000,미래시스템,2020-04-06,2020-05-13,37
EST_00445,달리기,2,1427000,대명안전,2020-04-07,2020-05-27,50
EST_00446,등받이있는벤치,2,365000,제일조경,2020-04-07,2020-04-28,21
EST_00447,보도블록,1,10000,동화조경,2020-04-07,2020-04-18,11
EST_00448,트랜치,3,191000,한성산업,2020-04-08,2020-05-22,44
EST_00449,보호펜스,1,55000,동화토목,2020-04-08,2020-04-30,22
EST_00450,가로수보호덮개,2,231000,신세계건설,2020-04-08,2020-04-26,18
EST_00451,보호시설물볼라드,1,50000,중앙산업,2020-04-09,2020-04-25,16
EST_00452,점자블록,2,34000,한성산업,2020-04-09,2020-04-30,21
EST_00453,보도블록,1,15000,제일시설관리,2020-04-09,2020-04-21,12
EST_00454,농구대,3,1524000,신세계건설,2020-04-10,2020-07-07,88
EST_00455,등받이없는벤치,1,137000,미래시설관리,2020-04-10,2020-04-26,16
EST_00456,축구골대,2,1410000,중앙건설,2020-04-10,2020-06-09,60
EST_00457,등받이있는벤치,3,781000,중앙산업,2020-04-11,2020-06-11,61
EST_00458,보차도경계석,1,22000,한성건설,2020-04-11,2020-04-25,14
EST_00459,농구대,1,461000,그린플레이,2020-04-11,2020-05-10,29
EST_00460,등받이없는벤치,3,484000,한성시설관리,2020-04-11,2020-05-22,41
EST_00461,보차도경계석,1,36000,신세계테크,2020-04-12,2020-04-28,16
EST_00462,그네,1,516000,동화테크,2020-04-12,2020-06-05,54
EST_00463,보호시설물무단횡단방지시설,1,116000,국토개발,2020-04-12,2020-05-08,26
EST_00464,축구골대,2,1787000,신세계시설관리,2020-04-12,2020-06-09,58
EST_00465,보호시설물볼라드,3,284000,한성시설관리,2020-04-12,2020-05-23,41
EST_00466,달리기,2,1086000,태영테크,2020-04-13,2020-06-10,58
EST_00467,농구대,2,773000,미래시설관리,2020-04-13,2020-05-29,46
EST_00468,보호펜스,1,40000,태영안전,2020-04-13,2020-05-08,25
EST_00469,그네,1,361000,제일산업,2020-04-13,2020-06-02,50
EST_00470,가로수보호덮개,2,225000,동화토목,2020-04-13,2020-04-29,16
EST_00471,가로수보호덮개,2,159000,중앙테크,2020-04-13,2020-04-28,15
EST_00472,보호시설물무단횡단방지시설,3,512000,제일안전,2020-04-13,2020-06-07,55
EST_00473,보도블록,3,61000,신세계시설관리,2020-04-13,2020-05-13,30
EST_00474,보호시설물무단횡단방지시설,1,91000,제일시설관리,2020-04-14,2020-05-07,23
EST_00475,축구골대,2,2040000,신세계건설,2020-04-14,2020-06-06,53
EST_00476,축구골대,1,420000,태영건설,2020-04-14,2020-05-22,38
EST_00477,그네,2,1016000,미래시스템,2020-04-14,2020-07-07,84
EST_00478,트랜치,1,34000,제일산업,2020-04-14,2020-04-24,10
EST_00479,보도블록,1,13000,동화시스템,2020-04-14,2020-04-24,10
EST_00480,트랜치,1,42000,제일시설관리,2020-04-15,2020-04-25,10
EST_00481,그네,3,2264000,동화조경,2020-04-15,2020-10-28,196
EST_00482,축구골대,1,712000,태영건설,2020-04-15,2020-05-20,35
EST_00483,보호시설물무단횡단방지시설,2,208000,태영건설,2020-04-15,2020-05-25,40
EST_00484,등받이없는벤치,2,269000,한성산업,2020-04-16,2020-05-13,27
EST_00485,보호시설물무단횡단방지시설,3,479000,제일토목,2020-04-16,2020-07-05,80
EST_00486,미끄럼틀,1,605000,미래시스템,2020-04-16,2020-06-04,49
EST_00487,보도블록,2,25000,제일산업,2020-04-16,2020-05-01,15
EST_00488,등받이있는벤치,2,360000,제일조경,2020-04-16,2020-05-07,21
EST_00489,축구골대,1,831000,중앙건설,2020-04-16,2020-05-21,35
EST_00490,미끄럼틀,1,925000,우신산업,2020-04-17,2020-06-07,51
EST_00491,보호펜스,3,154000,한성건설,2020-04-17,2020-06-19,63
EST_00492,가로수보호덮개,1,69000,동화조경,2020-04-17,2020-04-28,11
EST_00493,보차도경계석,1,20000,대명시설관리,2020-04-17,2020-05-01,14
EST_00494,등받이없는벤치,3,526000,에코시설,2020-04-17,2020-05-28,41
EST_00495,농구대,2,787000,신세계테크,2020-04-17,2020-06-01,45
EST_00496,등받이있는벤치,2,365000,대명시설관리,2020-04-18,2020-05-10,22
EST_00497,그네,2,1199000,미래시스템,2020-04-18,2020-07-16,89
EST_00498,보호시설물무단횡단방지시설,1,111000,한성토목,2020-04-18,2020-05-12,24
EST_00499,보호시설물무단횡단방지시설,2,200000,신세계시스템,2020-04-19,2020-06-01,43
EST_00500,달리기,1,675000,중앙안전,2020-04-19,2020-05-21,32
EST_00501,미끄럼틀,1,1203000,대명산업,2020-04-19,2020-06-05,47
EST_00502,보차도경계석,2,61000,신세계테크,2020-04-20,2020-05-14,24
EST_00503,가로수보호덮개,2,200000,한성건설,2020-04-20,2020-05-06,16
EST_00504,트랜치,2,134000,대명안전,2020-04-21,2020-05-07,16
EST_00505,보호시설물무단횡단방지시설,2,191000,에코시설,2020-04-21,2020-06-02,42
EST_00506,보호펜스,3,183000,동화테크,2020-04-21,2020-07-15,85
EST_00507,보차도경계석,2,77000,중앙테크,2020-04-22,2020-05-16,24
EST_00508,축구골대,2,1578000,미래시설관리,2020-04-22,2020-06-06,45
EST_00509,농구대,2,1117000,제일산업,2020-04-22,2020-06-10,49
EST_00510,그네,3,2379000,신세계시스템,2020-04-22,2020-11-01,193
EST_00511,등받이있는벤치,2,343000,중앙토목,2020-04-22,2020-05-15,23
EST_00512,맨홀,1,215000,현대건설,2020-04-23,2020-05-15,22
EST_00513,달리기,2,1067000,우신테크,2020-04-23,2020-06-19,57
EST_00514,보도블록,2,22000,중앙토목,2020-04-23,2020-05-11,18
EST_00515,등받이없는벤치,1,98000,대명건설,2020-04-23,2020-05-09,16
EST_00516,트랜치,3,200000,신세계조경,2020-04-24,2020-06-04,41
EST_00517,축구골대,3,3919000,신세계시스템,2020-04-24,2020-07-20,87
EST_00518,축구골대,2,1932000,한성토목,2020-04-24,2020-06-28,65
EST_00519,등받이없는벤치,2,301000,현대시스템,2020-04-24,2020-05-23,29
EST_00520,그네,3,2254000,동화시스템,2020-04-24,2020-09-15,144
EST_00521,맨홀,3,1172000,한성토목,2020-04-24,2020-07-16,83
EST_00522,보호시설물볼라드,2,156000,제일조경,2020-04-24,2020-05-15,21
EST_00523,보호시설물무단횡단방지시설,3,548000,한성산업,2020-04-24,2020-06-23,60
EST_00524,보호시설물무단횡단방지시설,2,270000,대명안전,2020-04-24,2020-06-05,42
EST_00525,가로수보호덮개,3,433000,미래안전,2020-04-24,2020-05-28,34
EST_00526,등받이없는벤치,2,205000,동화시스템,2020-04-25,2020-05-23,28
EST_00527,축구골대,1,780000,우신조경,2020-04-25,2020-05-26,31
EST_00528,트랜치,2,83000,대명산업,2020-04-25,2020-05-11,16
EST_00529,가로수보호덮개,1,81000,동화시설관리,2020-04-25,2020-05-07,12
EST_00530,농구대,1,474000,미래시설관리,2020-04-26,2020-05-26,30
EST_00531,농구대,3,1936000,태영테크,2020-04-26,2020-07-11,76
EST_00532,트랜치,2,98000,중앙산업,2020-04-27,2020-05-13,16
EST_00533,그네,1,621000,중앙테크,2020-04-27,2020-06-24,58
EST_00534,등받이있는벤치,1,134000,한성토목,2020-04-27,2020-05-13,16
EST_00535,보호시설물무단횡단방지시설,2,184000,중앙산업,2020-04-27,2020-06-10,44
EST_00536,농구대,2,812000,한성안전,2020-04-27,2020-06-14,48
EST_00537,맨홀,1,205000,동화토목,2020-04-27,2020-05-21,24
EST_00538,맨홀,2,605000,제일토목,2020-04-28,2020-06-04,37
EST_00539,보도블록,3,61000,태영건설,2020-04-28,2020-06-03,36
EST_00540,등받이없는벤치,2,251000,중앙건설,2020-04-29,2020-05-23,24
EST_00541,보호시설물무단횡단방지시설,3,467000,동화시스템,2020-04-29,2020-07-04,66
EST_00542,보호시설물볼라드,1,68000,제일테크,2020-04-30,2020-05-15,15
EST_00543,맨홀,3,801000,대명건설,2020-04-30,2020-06-24,55
EST_00544,달리기,2,1254000,한성산업,2020-04-30,2020-06-24,55
EST_00545,농구대,2,789000,제일산업,2020-04-30,2020-06-18,49
EST_00546,보차도경계석,3,99000,도시정비단,2020-04-30,2020-06-13,44
EST_00547,보호시설물무단횡단방지시설,3,530000,미래시스템,2020-04-30,2020-07-09,70
EST_00548,그네,1,408000,현대건설,2020-04-30,2020-06-18,49
EST_00549,농구대,1,289000,태영테크,2020-04-30,2020-06-01,32
EST_00550,점자블록,1,22000,태영건설,2020-05-01,2020-05-11,10
EST_00551,보호시설물볼라드,1,50000,미래시스템,2020-05-01,2020-05-17,16
EST_00552,보도블록,2,21000,우신테크,2020-05-01,2020-05-18,17
EST_00553,보차도경계석,1,31000,우신시설관리,2020-05-01,2020-05-19,18
EST_00554,보호시설물무단횡단방지시설,3,408000,신세계건설,2020-05-02,2020-06-27,56
EST_00555,보도블록,1,9000,대명건설,2020-05-02,2020-05-14,12
EST_00556,보호시설물무단횡단방지시설,2,220000,한성시설관리,2020-05-02,2020-06-09,38
EST_00557,보차도경계석,3,102000,그린플레이,2020-05-02,2020-07-01,60
EST_00558,가로수보호덮개,3,394000,중앙토목,2020-05-03,2020-06-10,38
EST_00559,점자블록,2,35000,미래토목,2020-05-03,2020-05-18,15
EST_00560,농구대,2,977000,에코시설,2020-05-04,2020-06-23,50
EST_00561,농구대,2,1028000,신세계시스템,2020-05-04,2020-06-26,53
EST_00562,축구골대,2,1937000,대명테크,2020-05-04,2020-06-19,46
EST_00563,등받이없는벤치,3,541000,동화조경,2020-05-05,2020-07-04,60
EST_00564,미끄럼틀,1,587000,신세계토목,2020-05-05,2020-06-23,49
EST_00565,보호시설물무단횡단방지시설,3,494000,태영안전,2020-05-05,2020-08-06,93
EST_00566,등받이있는벤치,1,156000,한성안전,2020-05-05,2020-05-22,17
EST_00567,등받이있는벤치,1,161000,우신테크,2020-05-05,2020-05-19,14
EST_00568,축구골대,2,1936000,한성토목,2020-05-05,2020-06-26,52
EST_00569,보차도경계석,2,50000,한성토목,2020-05-05,2020-06-02,28
EST_00570,등받이있는벤치,2,308000,제일시설관리,2020-05-05,2020-05-28,23
EST_00571,보호시설물무단횡단방지시설,2,277000,중앙테크,2020-05-05,2020-06-06,32
EST_00572,트랜치,1,41000,우신산업,2020-05-05,2020-05-15,10
EST_00573,트랜치,1,30000,신세계토목,2020-05-06,2020-05-16,10
EST_00574,농구대,3,1558000,대명시설관리,2020-05-06,2020-07-09,64
EST_00575,등받이없는벤치,3,587000,제일산업,2020-05-06,2020-06-27,52
EST_00576,보호시설물무단횡단방지시설,3,486000,현대건설,2020-05-06,2020-07-05,60
EST_00577,트랜치,3,216000,신세계건설,2020-05-06,2020-06-11,36
EST_00578,보호펜스,1,25000,미래시스템,2020-05-06,2020-05-27,21
EST_00579,보차도경계석,2,70000,대명시설관리,2020-05-06,2020-06-03,28
EST_00580,달리기,2,1444000,도시정비단,2020-05-06,2020-07-02,57
EST_00581,달리기,2,1562000,태영건설,2020-05-06,2020-06-29,54
EST_00582,농구대,2,1064000,대명건설,2020-05-07,2020-06-25,49
EST_00583,달리기,2,1233000,신세계테크,2020-05-07,2020-07-11,65
EST_00584,트랜치,3,222000,미래시스템,2020-05-07,2020-06-07,31
EST_00585,점자블록,1,20000,제일토목,2020-05-07,2020-05-19,12
EST_00586,보호시설물무단횡단방지시설,1,59000,태영안전,2020-05-08,2020-05-31,23
EST_00587,보호시설물볼라드,3,299000,제일산업,2020-05-09,2020-06-19,41
EST_00588,등받이있는벤치,1,162000,대명산업,2020-05-09,2020-05-24,15
EST_00589,미끄럼틀,1,857000,중앙토목,2020-05-09,2020-06-26,48
EST_00590,보도블록,2,22000,동화토목,2020-05-09,2020-05-24,15
EST_00591,점자블록,2,33000,중앙테크,2020-05-10,2020-05-30,20
EST_00592,달리기,3,2414000,동화조경,2020-05-11,2020-09-17,129
EST_00593,축구골대,1,811000,우신조경,2020-05-11,2020-06-11,31
EST_00594,그네,1,551000,중앙건설,2020-05-11,2020-06-26,46
EST_00595,가로수보호덮개,3,378000,대명안전,2020-05-11,2020-06-17,37
